date,open,high,low,close,volume
2023-11-17 16:37:00,152.7300,152.7300,152.7300,152.7300,17
2023-11-17 16:36:00,152.7300,152.7300,152.7300,152.7300,3
2023-11-17 16:35:00,152.7300,152.7300,152.7300,152.7300,6
2023-11-17 16:33:00,152.7300,152.7300,152.7300,152.7300,12
2023-11-17 16:32:00,152.7300,152.7300,152.7300,152.7300,2
2023-11-17 16:31:00,153.0100,153.0100,152.7300,152.9900,69
2023-11-17 16:29:00,152.7300,152.7300,152.7300,152.7300,1
2023-11-17 16:27:00,153.0900,153.0900,153.0900,153.0900,100
2023-11-17 16:26:00,153.0100,153.0100,153.0100,153.0100,2
2023-11-17 16:23:00,152.7300,152.7300,152.7300,152.7300,10
2023-11-17 16:20:00,152.8900,152.8900,152.8900,152.8900,3241
2023-11-17 16:19:00,153.0890,153.0890,153.0890,153.0890,1
2023-11-17 16:17:00,152.9200,152.9200,152.9100,152.9200,746
2023-11-17 16:15:00,152.8900,152.8900,152.8900,152.8900,636
2023-11-17 16:12:00,152.9200,152.9200,152.9200,152.9200,26
2023-11-17 16:11:00,152.8900,152.8900,152.8900,152.8900,26702
2023-11-17 16:10:00,152.8900,152.8900,152.8900,152.8900,1190606
2023-11-17 16:07:00,152.9200,152.9300,152.8900,152.8900,1528
2023-11-17 16:06:00,153.0900,153.0900,153.0900,153.0900,1
2023-11-17 16:04:00,152.8900,152.9300,152.8900,152.9300,543
2023-11-17 16:03:00,152.8900,152.8900,152.8900,152.8900,11489
2023-11-17 16:02:00,152.8900,152.9100,152.8900,152.8900,17227
2023-11-17 16:01:00,152.8900,152.8900,152.8900,152.8900,1607
2023-11-17 16:00:00,152.9000,152.9100,152.8900,152.8900,2489395
2023-11-17 15:59:00,153.0700,153.0700,152.8900,152.9100,180842
2023-11-17 15:58:00,153.1000,153.1400,153.0300,153.0700,44446
2023-11-17 15:57:00,153.0450,153.0950,153.0200,153.0950,29838
2023-11-17 15:56:00,153.0600,153.0900,152.9900,153.0500,39527
2023-11-17 15:55:00,153.0450,153.0700,152.9900,153.0550,29547
2023-11-17 15:54:00,153.0330,153.0800,153.0150,153.0500,20690
2023-11-17 15:53:00,153.0350,153.0400,153.0100,153.0300,16727
2023-11-17 15:52:00,152.9700,153.0400,152.9550,153.0400,14108
2023-11-17 15:51:00,152.9700,153.0050,152.9400,152.9800,27524
2023-11-17 15:50:00,153.0200,153.0300,152.9500,152.9700,28842
2023-11-17 15:49:00,153.0700,153.0700,153.0300,153.0400,12917
2023-11-17 15:48:00,153.0390,153.0900,153.0350,153.0550,12893
2023-11-17 15:47:00,153.0300,153.0600,153.0100,153.0400,16099
2023-11-17 15:46:00,153.0100,153.0600,153.0100,153.0400,8380
2023-11-17 15:45:00,153.0300,153.0500,153.0000,153.0300,12749
2023-11-17 15:44:00,153.0100,153.0650,153.0050,153.0400,9549
2023-11-17 15:43:00,153.0100,153.0100,152.9900,153.0050,6878
2023-11-17 15:42:00,152.9920,153.0200,152.9750,153.0100,14908
2023-11-17 15:41:00,152.9650,152.9900,152.9650,152.9850,12003
2023-11-17 15:40:00,153.0000,153.0000,152.9600,152.9650,7409
2023-11-17 15:39:00,153.0400,153.0600,152.9900,153.0100,6829
2023-11-17 15:38:00,153.0300,153.0650,153.0300,153.0600,6972
2023-11-17 15:37:00,152.9650,153.0200,152.9600,153.0200,6535
2023-11-17 15:36:00,153.0600,153.0600,152.9600,152.9700,18386
2023-11-17 15:35:00,153.0500,153.1000,153.0500,153.0850,9200
2023-11-17 15:34:00,153.0000,153.0600,153.0000,153.0600,12098
2023-11-17 15:33:00,153.0300,153.0300,152.9700,153.0100,11706
2023-11-17 15:32:00,153.0500,153.0650,153.0200,153.0350,9490
2023-11-17 15:31:00,153.1890,153.1900,153.0600,153.0600,9716
2023-11-17 15:30:00,153.2200,153.2300,153.1800,153.1900,8257
2023-11-17 15:29:00,153.2000,153.2300,153.1900,153.2100,3869
2023-11-17 15:28:00,153.1840,153.2000,153.1800,153.2000,3701
2023-11-17 15:27:00,153.1700,153.1900,153.1300,153.1900,4687
2023-11-17 15:26:00,153.1200,153.2100,153.1200,153.1800,9028
2023-11-17 15:25:00,153.0800,153.1400,153.0700,153.1300,12858
2023-11-17 15:24:00,153.1100,153.1100,153.0900,153.1000,5635
2023-11-17 15:23:00,153.0900,153.1240,153.0900,153.1240,4768
2023-11-17 15:22:00,153.1000,153.1100,153.0900,153.1000,4263
2023-11-17 15:21:00,153.0900,153.1200,153.0800,153.1200,5125
2023-11-17 15:20:00,153.1100,153.1100,153.0700,153.0800,2625
2023-11-17 15:19:00,153.0900,153.1350,153.0900,153.1100,5397
2023-11-17 15:18:00,153.0550,153.1000,153.0400,153.0800,4995
2023-11-17 15:17:00,153.0350,153.0600,153.0300,153.0500,4841
2023-11-17 15:16:00,153.0450,153.0450,153.0000,153.0400,4603
2023-11-17 15:15:00,153.0500,153.0500,153.0400,153.0400,6479
2023-11-17 15:14:00,153.0100,153.0700,153.0100,153.0500,7186
2023-11-17 15:13:00,153.0000,153.0330,153.0000,153.0200,12765
2023-11-17 15:12:00,152.9700,153.0100,152.9700,153.0050,6705
2023-11-17 15:11:00,153.0050,153.0200,152.9600,152.9800,7981
2023-11-17 15:10:00,153.0400,153.0400,153.0100,153.0300,5896
2023-11-17 15:09:00,153.0870,153.0950,153.0510,153.0500,4165
2023-11-17 15:08:00,153.1000,153.1100,153.0900,153.0950,4119
2023-11-17 15:07:00,153.0650,153.1400,153.0650,153.1100,4019
2023-11-17 15:06:00,153.0800,153.0800,153.0400,153.0600,4751
2023-11-17 15:05:00,153.0730,153.0900,153.0700,153.0700,4337
2023-11-17 15:04:00,153.1400,153.1600,153.0600,153.0700,6850
2023-11-17 15:03:00,153.1200,153.1500,153.1200,153.1350,3328
2023-11-17 15:02:00,153.1300,153.1500,153.1100,153.1100,5378
2023-11-17 15:01:00,153.1400,153.1550,153.1100,153.1200,3617
2023-11-17 15:00:00,153.1200,153.1900,153.1200,153.1500,4588
2023-11-17 14:59:00,153.1090,153.1200,153.1000,153.1200,4978
2023-11-17 14:58:00,153.1300,153.1300,153.0700,153.1050,6045
2023-11-17 14:57:00,153.1100,153.1100,153.1000,153.1100,3341
2023-11-17 14:56:00,153.1300,153.1300,153.1000,153.1200,4505
2023-11-17 14:55:00,153.1100,153.1500,153.1100,153.1300,7240
2023-11-17 14:54:00,153.1000,153.1100,153.1000,153.1050,2870
2023-11-17 14:53:00,153.0780,153.1000,153.0780,153.0800,2850
2023-11-17 14:52:00,153.0700,153.0900,153.0550,153.0800,16003
2023-11-17 14:51:00,153.1450,153.1450,153.0400,153.0600,19454
2023-11-17 14:50:00,153.1600,153.1600,153.1300,153.1400,3287
2023-11-17 14:49:00,153.1540,153.1700,153.1400,153.1700,3611
2023-11-17 14:48:00,153.1750,153.1800,153.1500,153.1500,10696
2023-11-17 14:47:00,153.1800,153.1970,153.1750,153.1800,9652
2023-11-17 14:46:00,153.1700,153.1800,153.1550,153.1700,5555
2023-11-17 14:45:00,153.2300,153.2300,153.1500,153.1500,2772
2023-11-17 14:44:00,153.1900,153.2300,153.1900,153.2200,4139
2023-11-17 14:43:00,153.1800,153.2200,153.1700,153.1800,11547
2023-11-17 14:42:00,153.1000,153.1850,153.1000,153.1750,5579
2023-11-17 14:41:00,153.1800,153.1800,153.0850,153.0850,5317
2023-11-17 14:40:00,153.2100,153.2200,153.1950,153.2050,3605
2023-11-17 14:39:00,153.2200,153.2200,153.2000,153.2100,10385
2023-11-17 14:38:00,153.2530,153.2600,153.2300,153.2300,9087
2023-11-17 14:37:00,153.2700,153.2800,153.2500,153.2550,5563
2023-11-17 14:36:00,153.2800,153.2900,153.2600,153.2800,4790
2023-11-17 14:35:00,153.2300,153.2900,153.2250,153.2840,9236
2023-11-17 14:34:00,153.2000,153.2200,153.1900,153.2200,6474
2023-11-17 14:33:00,153.2050,153.2300,153.1900,153.2100,7147
2023-11-17 14:32:00,153.2100,153.2100,153.1900,153.2100,2505
2023-11-17 14:31:00,153.2400,153.2500,153.2100,153.2200,3640
2023-11-17 14:30:00,153.2900,153.3000,153.2490,153.2490,3122
2023-11-17 14:29:00,153.2550,153.3000,153.2400,153.3000,6087
2023-11-17 14:28:00,153.2800,153.2890,153.2500,153.2500,1711
2023-11-17 14:27:00,153.2800,153.3000,153.2700,153.2990,4291
2023-11-17 14:26:00,153.2850,153.3000,153.2700,153.2700,3703
2023-11-17 14:25:00,153.3140,153.3200,153.2900,153.2900,4923
2023-11-17 14:24:00,153.3000,153.3350,153.3000,153.3100,2086
2023-11-17 14:23:00,153.3300,153.3300,153.3000,153.3100,4153
2023-11-17 14:22:00,153.3200,153.3300,153.3000,153.3300,5861
2023-11-17 14:21:00,153.3300,153.3400,153.3000,153.3340,7680
2023-11-17 14:20:00,153.3200,153.3400,153.3100,153.3400,5808
2023-11-17 14:19:00,153.3300,153.3450,153.3300,153.3400,2046
2023-11-17 14:18:00,153.4200,153.4200,153.3100,153.3200,5292
2023-11-17 14:17:00,153.3750,153.4400,153.3750,153.4400,9981
2023-11-17 14:16:00,153.3910,153.3910,153.3400,153.3700,7981
2023-11-17 14:15:00,153.3500,153.4000,153.3500,153.3900,6765
2023-11-17 14:14:00,153.3400,153.3500,153.3100,153.3500,5875
2023-11-17 14:13:00,153.3200,153.3400,153.3100,153.3400,5750
2023-11-17 14:12:00,153.3400,153.3400,153.3200,153.3300,3335
2023-11-17 14:11:00,153.3400,153.3490,153.3100,153.3250,4158
2023-11-17 14:10:00,153.3700,153.3700,153.3200,153.3450,4975
2023-11-17 14:09:00,153.2700,153.3800,153.2700,153.3800,7420
2023-11-17 14:08:00,153.2600,153.2800,153.2600,153.2700,2635
2023-11-17 14:07:00,153.3100,153.3100,153.2600,153.2600,11080
2023-11-17 14:06:00,153.2700,153.2900,153.2500,153.2900,5560
2023-11-17 14:05:00,153.3180,153.3180,153.2600,153.2600,14538
2023-11-17 14:04:00,153.3400,153.3500,153.3100,153.3100,11012
2023-11-17 14:03:00,153.3300,153.3400,153.3200,153.3400,3351
2023-11-17 14:02:00,153.3550,153.3550,153.3300,153.3300,3542
2023-11-17 14:01:00,153.3450,153.3560,153.3300,153.3560,2255
2023-11-17 14:00:00,153.3600,153.3600,153.3350,153.3500,3296
2023-11-17 13:59:00,153.3800,153.3800,153.3500,153.3500,2966
2023-11-17 13:58:00,153.4200,153.4200,153.3700,153.3700,3391
2023-11-17 13:57:00,153.4400,153.4500,153.4300,153.4300,1041
2023-11-17 13:56:00,153.4700,153.4800,153.4300,153.4500,4350
2023-11-17 13:55:00,153.4150,153.4800,153.4000,153.4800,7129
2023-11-17 13:54:00,153.3600,153.4200,153.3600,153.4200,3894
2023-11-17 13:53:00,153.3400,153.3700,153.2900,153.3600,11163
2023-11-17 13:52:00,153.3400,153.3400,153.3200,153.3300,2615
2023-11-17 13:51:00,153.3500,153.3500,153.3500,153.3500,1165
2023-11-17 13:50:00,153.3800,153.3800,153.3500,153.3500,2889
2023-11-17 13:49:00,153.3900,153.3900,153.3700,153.3700,1861
2023-11-17 13:48:00,153.3600,153.4000,153.3600,153.3900,5292
2023-11-17 13:47:00,153.3650,153.3650,153.3400,153.3600,3285
2023-11-17 13:46:00,153.3800,153.3800,153.3550,153.3700,3717
2023-11-17 13:45:00,153.3700,153.3800,153.3600,153.3800,3321
2023-11-17 13:44:00,153.3700,153.3700,153.3700,153.3700,2672
2023-11-17 13:43:00,153.3450,153.3800,153.3450,153.3700,1548
2023-11-17 13:42:00,153.3500,153.3790,153.3400,153.3400,3436
2023-11-17 13:41:00,153.3000,153.3500,153.3000,153.3500,10481
2023-11-17 13:40:00,153.2950,153.3100,153.2950,153.3100,4515
2023-11-17 13:39:00,153.2240,153.3110,153.2050,153.2950,21491
2023-11-17 13:38:00,153.2000,153.2400,153.2000,153.2300,3601
2023-11-17 13:37:00,153.2000,153.2100,153.1860,153.2100,3737
2023-11-17 13:36:00,153.1800,153.2100,153.1800,153.2100,1665
2023-11-17 13:35:00,153.1800,153.2000,153.1700,153.1900,4062
2023-11-17 13:34:00,153.2000,153.2100,153.1800,153.1800,2487
2023-11-17 13:33:00,153.2200,153.2300,153.2200,153.2200,2292
2023-11-17 13:32:00,153.1680,153.2100,153.1600,153.2100,10106
2023-11-17 13:31:00,153.1650,153.1900,153.1650,153.1700,3791
2023-11-17 13:30:00,153.1700,153.2200,153.1700,153.2100,6844
2023-11-17 13:29:00,153.2000,153.2100,153.1600,153.1740,2596
2023-11-17 13:28:00,153.2200,153.2200,153.2100,153.2100,2392
2023-11-17 13:27:00,153.1800,153.2100,153.1800,153.2100,3438
2023-11-17 13:26:00,153.2000,153.2100,153.1700,153.1900,3808
2023-11-17 13:25:00,153.2100,153.2200,153.1900,153.2100,2962
2023-11-17 13:24:00,153.2200,153.2200,153.2100,153.2100,1600
2023-11-17 13:23:00,153.2200,153.2200,153.1900,153.2000,2834
2023-11-17 13:22:00,153.2400,153.2400,153.2300,153.2300,1127
2023-11-17 13:21:00,153.2300,153.2600,153.2300,153.2500,3317
2023-11-17 13:20:00,153.2190,153.2400,153.2190,153.2400,2547
2023-11-17 13:19:00,153.1550,153.2150,153.1500,153.2150,6126
2023-11-17 13:18:00,153.1700,153.1800,153.1500,153.1500,1921
2023-11-17 13:17:00,153.1500,153.1900,153.1400,153.1800,4537
2023-11-17 13:16:00,153.1500,153.1500,153.1100,153.1400,8091
2023-11-17 13:15:00,153.0900,153.1600,153.0900,153.1500,5790
2023-11-17 13:14:00,153.0400,153.0800,153.0400,153.0800,3785
2023-11-17 13:13:00,153.0650,153.0650,153.0100,153.0400,11250
2023-11-17 13:12:00,153.0600,153.0800,153.0550,153.0700,2127
2023-11-17 13:11:00,153.0800,153.1000,153.0700,153.0720,4887
2023-11-17 13:10:00,153.1650,153.1650,153.0900,153.1100,2795
2023-11-17 13:09:00,153.2100,153.2100,153.1750,153.1750,8522
2023-11-17 13:08:00,153.1500,153.2200,153.1400,153.2100,14604
2023-11-17 13:07:00,153.1150,153.1550,153.1150,153.1400,5512
2023-11-17 13:06:00,153.1100,153.1400,153.1000,153.1150,3994
2023-11-17 13:05:00,153.1800,153.1900,153.1000,153.1000,45883
2023-11-17 13:04:00,153.1600,153.1850,153.1500,153.1730,36708
2023-11-17 13:03:00,153.1710,153.1700,153.1450,153.1600,26792
2023-11-17 13:02:00,153.1900,153.2000,153.1500,153.1600,2438
2023-11-17 13:01:00,153.1650,153.2100,153.1650,153.2000,5250
2023-11-17 13:00:00,153.2100,153.2100,153.1650,153.1650,5399
2023-11-17 12:59:00,153.2100,153.2200,153.2000,153.2150,2417
2023-11-17 12:58:00,153.2350,153.2550,153.1900,153.1900,6533
2023-11-17 12:57:00,153.2390,153.2500,153.2250,153.2350,5427
2023-11-17 12:56:00,153.2500,153.2500,153.2200,153.2400,2197
2023-11-17 12:55:00,153.2800,153.2900,153.2350,153.2500,4830
2023-11-17 12:54:00,153.2800,153.2950,153.2750,153.2750,4163
2023-11-17 12:53:00,153.2900,153.2970,153.2800,153.2820,3360
2023-11-17 12:52:00,153.3000,153.3000,153.2600,153.2900,2788
2023-11-17 12:51:00,153.2700,153.3100,153.2700,153.3050,3866
2023-11-17 12:50:00,153.2850,153.3000,153.2700,153.2700,6868
2023-11-17 12:49:00,153.2600,153.2900,153.2600,153.2900,2357
2023-11-17 12:48:00,153.2350,153.2550,153.2300,153.2550,1693
2023-11-17 12:47:00,153.2300,153.2500,153.2200,153.2450,6610
2023-11-17 12:46:00,153.1980,153.2350,153.1900,153.2200,5692
2023-11-17 12:45:00,153.1950,153.2050,153.1900,153.2050,3604
2023-11-17 12:44:00,153.1660,153.2100,153.1660,153.1950,6441
2023-11-17 12:43:00,153.1700,153.1750,153.1600,153.1650,3503
2023-11-17 12:42:00,153.1550,153.1900,153.1500,153.1720,7033
2023-11-17 12:41:00,153.1500,153.1500,153.1400,153.1500,1855
2023-11-17 12:40:00,153.1400,153.1500,153.1400,153.1500,1325
2023-11-17 12:39:00,153.1400,153.1600,153.1400,153.1500,1163
2023-11-17 12:38:00,153.1500,153.1700,153.1400,153.1400,3072
2023-11-17 12:37:00,153.1400,153.1500,153.1200,153.1370,7225
2023-11-17 12:36:00,153.1100,153.1400,153.1100,153.1230,2746
2023-11-17 12:35:00,153.1400,153.1400,153.1000,153.1200,2988
2023-11-17 12:34:00,153.1000,153.1400,153.0850,153.1400,4448
2023-11-17 12:33:00,153.0900,153.1100,153.0900,153.1100,1474
2023-11-17 12:32:00,153.0650,153.0900,153.0450,153.0900,4385
2023-11-17 12:31:00,153.0500,153.0600,153.0400,153.0600,7977
2023-11-17 12:30:00,153.0500,153.0700,153.0400,153.0500,8534
2023-11-17 12:29:00,153.0500,153.0500,153.0400,153.0500,1393
2023-11-17 12:28:00,153.0100,153.0450,153.0100,153.0450,3035
2023-11-17 12:27:00,152.9900,153.0600,152.9900,153.0400,4284
2023-11-17 12:26:00,152.9700,153.0000,152.9700,152.9700,1281
2023-11-17 12:25:00,153.0100,153.0100,152.9800,152.9850,2505
2023-11-17 12:24:00,153.0300,153.0500,153.0300,153.0400,2193
2023-11-17 12:23:00,153.0200,153.0300,153.0150,153.0300,2916
2023-11-17 12:22:00,153.0300,153.0400,153.0200,153.0400,1736
2023-11-17 12:21:00,153.0700,153.0700,153.0400,153.0400,1552
2023-11-17 12:20:00,153.0800,153.1030,153.0600,153.0700,2262
2023-11-17 12:19:00,153.0200,153.1000,153.0200,153.1000,3839
2023-11-17 12:18:00,153.1050,153.1050,153.0300,153.0300,3461
2023-11-17 12:17:00,153.1240,153.1240,153.0900,153.0900,3433
2023-11-17 12:16:00,153.1000,153.1300,153.0900,153.1300,3090
2023-11-17 12:15:00,153.1000,153.1100,153.0900,153.1000,2152
2023-11-17 12:14:00,153.0850,153.1050,153.0850,153.0980,2639
2023-11-17 12:13:00,153.0700,153.0870,153.0700,153.0800,1266
2023-11-17 12:12:00,153.0450,153.0900,153.0450,153.0700,4345
2023-11-17 12:11:00,153.0600,153.0600,153.0300,153.0300,2097
2023-11-17 12:10:00,153.0300,153.0500,153.0200,153.0500,4122
2023-11-17 12:09:00,153.0300,153.0300,153.0200,153.0300,804
2023-11-17 12:08:00,153.0210,153.0390,153.0210,153.0390,1308
2023-11-17 12:07:00,153.0300,153.0450,153.0110,153.0400,3837
2023-11-17 12:06:00,153.0400,153.0400,153.0200,153.0400,2625
2023-11-17 12:05:00,153.0400,153.0700,153.0400,153.0530,1610
2023-11-17 12:04:00,153.0550,153.0550,153.0300,153.0400,2398
2023-11-17 12:03:00,153.0300,153.0650,153.0300,153.0400,2595
2023-11-17 12:02:00,153.0300,153.0400,153.0200,153.0300,1879
2023-11-17 12:01:00,152.9800,153.0100,152.9700,153.0100,5105
2023-11-17 12:00:00,153.0000,153.0070,152.9900,153.0000,1601
2023-11-17 11:59:00,152.9900,153.0100,152.9900,153.0000,995
2023-11-17 11:58:00,153.0100,153.0100,153.0000,153.0000,1396
2023-11-17 11:57:00,152.9900,153.0150,152.9900,153.0150,2760
2023-11-17 11:56:00,152.9600,153.0020,152.9600,153.0000,1694
2023-11-17 11:55:00,153.0000,153.0000,152.9600,152.9700,3537
2023-11-17 11:54:00,153.0700,153.0700,153.0250,153.0250,2629
2023-11-17 11:53:00,153.0900,153.0900,153.0350,153.0600,9079
2023-11-17 11:52:00,153.0350,153.0800,153.0350,153.0800,2182
2023-11-17 11:51:00,153.0700,153.0700,153.0200,153.0500,2268
2023-11-17 11:50:00,153.0800,153.0950,153.0250,153.0250,2262
2023-11-17 11:49:00,153.0500,153.0750,153.0500,153.0750,1602
2023-11-17 11:48:00,153.0300,153.0900,153.0050,153.0900,3683
2023-11-17 11:47:00,153.0400,153.0700,153.0400,153.0400,7046
2023-11-17 11:46:00,153.0370,153.0500,153.0200,153.0400,4753
2023-11-17 11:45:00,153.0830,153.0900,153.0450,153.0600,5931
2023-11-17 11:44:00,153.0900,153.1050,153.0600,153.0850,9689
2023-11-17 11:43:00,153.0100,153.0700,153.0100,153.0700,6381
2023-11-17 11:42:00,153.0900,153.0900,153.0300,153.0300,2769
2023-11-17 11:41:00,153.0500,153.0900,153.0400,153.0900,7395
2023-11-17 11:40:00,153.1000,153.1050,153.0450,153.0500,7054
2023-11-17 11:39:00,153.1100,153.1500,153.0950,153.1100,4371
2023-11-17 11:38:00,152.9950,153.0600,152.9950,153.0600,7336
2023-11-17 11:37:00,152.9700,153.0000,152.9650,152.9900,6201
2023-11-17 11:36:00,152.8350,152.9500,152.8350,152.9500,4287
2023-11-17 11:35:00,152.8500,152.8500,152.8100,152.8200,3777
2023-11-17 11:34:00,152.8700,152.8700,152.8350,152.8500,2971
2023-11-17 11:33:00,152.8050,152.8800,152.8050,152.8800,6086
2023-11-17 11:32:00,152.8400,152.8400,152.8000,152.8000,2275
2023-11-17 11:31:00,152.8700,152.8800,152.8600,152.8650,3500
2023-11-17 11:30:00,152.9800,152.9800,152.8800,152.9200,7099
2023-11-17 11:29:00,153.0100,153.0100,152.9750,153.0000,10594
2023-11-17 11:28:00,153.0100,153.0300,153.0000,153.0200,1618
2023-11-17 11:27:00,152.9700,153.0300,152.9600,153.0100,3858
2023-11-17 11:26:00,152.9750,153.0000,152.9500,152.9900,5454
2023-11-17 11:25:00,153.0000,153.0000,152.9700,152.9800,6285
2023-11-17 11:24:00,153.0180,153.0280,153.0100,153.0100,2841
2023-11-17 11:23:00,152.9200,153.0000,152.9200,153.0000,4486
2023-11-17 11:22:00,152.9500,152.9550,152.9100,152.9250,3203
2023-11-17 11:21:00,152.9080,152.9400,152.9080,152.9400,2340
2023-11-17 11:20:00,152.8310,152.9100,152.8310,152.9100,5979
2023-11-17 11:19:00,152.8400,152.8650,152.8400,152.8500,3588
2023-11-17 11:18:00,152.8000,152.8500,152.8000,152.8290,5612
2023-11-17 11:17:00,152.8000,152.8200,152.7900,152.8100,3860
2023-11-17 11:16:00,152.7900,152.8000,152.7700,152.7900,12063
2023-11-17 11:15:00,152.7400,152.8000,152.7200,152.7900,22216
2023-11-17 11:14:00,152.7700,152.7800,152.7500,152.7500,4710
2023-11-17 11:13:00,152.7150,152.7900,152.7150,152.7900,2293
2023-11-17 11:12:00,152.6400,152.7000,152.6400,152.6900,4467
2023-11-17 11:11:00,152.7200,152.7400,152.6500,152.6700,5307
2023-11-17 11:10:00,152.6400,152.7160,152.6300,152.7050,3559
2023-11-17 11:09:00,152.5600,152.6500,152.5550,152.6400,13721
2023-11-17 11:08:00,152.5500,152.5700,152.5200,152.5500,2605
2023-11-17 11:07:00,152.4950,152.5900,152.4950,152.5600,5085
2023-11-17 11:06:00,152.5600,152.5700,152.4900,152.5000,9117
2023-11-17 11:05:00,152.6200,152.6350,152.5800,152.5800,2867
2023-11-17 11:04:00,152.5700,152.6500,152.5700,152.6500,3390
2023-11-17 11:03:00,152.5700,152.6200,152.5700,152.5800,3479
2023-11-17 11:02:00,152.6800,152.6800,152.5500,152.5500,2691
2023-11-17 11:01:00,152.6200,152.6910,152.6100,152.6900,3620
2023-11-17 11:00:00,152.6250,152.6310,152.6000,152.6200,7078
2023-11-17 10:59:00,152.6400,152.6400,152.6200,152.6200,3183
2023-11-17 10:58:00,152.6100,152.6400,152.5950,152.6250,6110
2023-11-17 10:57:00,152.6300,152.6650,152.6000,152.6000,7223
2023-11-17 10:56:00,152.6500,152.6500,152.6100,152.6300,5001
2023-11-17 10:55:00,152.6500,152.6650,152.6000,152.6500,9150
2023-11-17 10:54:00,152.6400,152.6500,152.6050,152.6400,2882
2023-11-17 10:53:00,152.7100,152.7100,152.6400,152.6700,4589
2023-11-17 10:52:00,152.7200,152.7400,152.6800,152.7400,4435
2023-11-17 10:51:00,152.7180,152.7200,152.6800,152.7200,3607
2023-11-17 10:50:00,152.7100,152.7300,152.6800,152.6800,4064
2023-11-17 10:49:00,152.7600,152.7600,152.6700,152.7100,3087
2023-11-17 10:48:00,152.7150,152.7600,152.7100,152.7590,4063
2023-11-17 10:47:00,152.6500,152.7300,152.6500,152.7300,4731
2023-11-17 10:46:00,152.7100,152.7220,152.6400,152.6400,7640
2023-11-17 10:45:00,152.5900,152.6900,152.5700,152.6900,13912
2023-11-17 10:44:00,152.6200,152.6700,152.5450,152.5700,14761
2023-11-17 10:43:00,152.5800,152.6300,152.5800,152.6100,17067
2023-11-17 10:42:00,152.5300,152.5700,152.5200,152.5600,12055
2023-11-17 10:41:00,152.4750,152.5500,152.4610,152.5100,20444
2023-11-17 10:40:00,152.5900,152.5950,152.4600,152.4800,23035
2023-11-17 10:39:00,152.6700,152.6750,152.6400,152.6430,8136
2023-11-17 10:38:00,152.8200,152.8300,152.6800,152.6800,7206
2023-11-17 10:37:00,152.8000,152.8700,152.7700,152.8200,13378
2023-11-17 10:36:00,152.8500,152.8700,152.7800,152.8000,17858
2023-11-17 10:35:00,152.8700,152.8800,152.7400,152.8400,17882
2023-11-17 10:34:00,152.7600,152.8800,152.7600,152.8500,16149
2023-11-17 10:33:00,152.8900,152.9000,152.7400,152.7400,16979
2023-11-17 10:32:00,152.9600,152.9800,152.8600,152.8900,22644
2023-11-17 10:31:00,152.9200,152.9600,152.8800,152.9450,16736
2023-11-17 10:30:00,153.0200,153.0200,152.9100,152.9200,21082
2023-11-17 10:29:00,153.0100,153.0300,153.0000,153.0200,4262
2023-11-17 10:28:00,153.0100,153.0300,152.9650,153.0050,5027
2023-11-17 10:27:00,153.0300,153.0400,153.0200,153.0300,4601
2023-11-17 10:26:00,152.9750,153.0050,152.9380,153.0050,6984
2023-11-17 10:25:00,152.9800,153.0000,152.9700,152.9800,7317
2023-11-17 10:24:00,152.9900,153.0000,152.9700,152.9950,5757
2023-11-17 10:23:00,152.9600,153.0000,152.9500,152.9680,4796
2023-11-17 10:22:00,152.9600,152.9900,152.8400,152.9600,16720
2023-11-17 10:21:00,152.9700,153.0030,152.9600,152.9600,4808
2023-11-17 10:20:00,152.9600,152.9700,152.9300,152.9550,9292
2023-11-17 10:19:00,153.0100,153.0100,152.9600,152.9600,4983
2023-11-17 10:18:00,153.1400,153.1600,153.0400,153.0400,7060
2023-11-17 10:17:00,153.0800,153.1500,153.0800,153.1300,7625
2023-11-17 10:16:00,153.1800,153.1900,153.0800,153.1000,20060
2023-11-17 10:15:00,153.0200,153.2020,153.0100,153.2020,10782
2023-11-17 10:14:00,153.0400,153.0400,152.9700,153.0100,6352
2023-11-17 10:13:00,152.9850,153.0600,152.9800,153.0600,4458
2023-11-17 10:12:00,152.9600,153.0000,152.9000,152.9800,5055
2023-11-17 10:11:00,152.9900,153.0050,152.9300,152.9600,8165
2023-11-17 10:10:00,153.0100,153.0100,152.9500,152.9800,9211
2023-11-17 10:09:00,153.0750,153.0750,152.9700,153.0100,3050
2023-11-17 10:08:00,153.0800,153.0930,153.0600,153.0800,6720
2023-11-17 10:07:00,153.1000,153.1150,153.0600,153.0900,2661
2023-11-17 10:06:00,153.1900,153.1900,153.0700,153.1200,5372
2023-11-17 10:05:00,153.1150,153.1950,153.0900,153.1950,4271
2023-11-17 10:04:00,153.1150,153.1200,153.0900,153.1150,3389
2023-11-17 10:03:00,153.1450,153.1700,153.1100,153.1100,2995
2023-11-17 10:02:00,153.1900,153.2310,153.1400,153.1650,6296
2023-11-17 10:01:00,153.1120,153.1900,153.1120,153.1900,7239
2023-11-17 10:00:00,153.0950,153.2000,153.0950,153.1350,17949
2023-11-17 09:59:00,153.0500,153.1200,153.0400,153.0700,13305
2023-11-17 09:58:00,152.9990,153.0600,152.9900,153.0450,11153
2023-11-17 09:57:00,152.8600,152.9800,152.8100,152.9800,9803
2023-11-17 09:56:00,152.9850,153.0000,152.8600,152.8600,3952
